key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"CAPEX,SMR_52%#B,,,",CAPEX,SMR_52%#B,,,,1469.467661282401,USD2025/kw,based on IEA GHG 2017
"CAPEX,SMR_52%_BF#B,,,",CAPEX,SMR_52%_BF#B,,,,429.02077304422,USD2025/kw,based on IEA GHG 2017
"CAPEX,SOEC-EL,,,",CAPEX,SOEC-EL,,,,1955.6255309843011,USD2025/kW,
"CAPEX,WIND-OFF,,ARE,",CAPEX,WIND-OFF,,ARE,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG,",CAPEX,WIND-OFF,,ARG,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-BA,",CAPEX,WIND-OFF,,ARG-BA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-CAT,",CAPEX,WIND-OFF,,ARG-CAT,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-CBA,",CAPEX,WIND-OFF,,ARG-CBA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-CHA,",CAPEX,WIND-OFF,,ARG-CHA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-CHU,",CAPEX,WIND-OFF,,ARG-CHU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-COR,",CAPEX,WIND-OFF,,ARG-COR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-CRB,",CAPEX,WIND-OFF,,ARG-CRB,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-CRU,",CAPEX,WIND-OFF,,ARG-CRU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-EST,",CAPEX,WIND-OFF,,ARG-EST,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-FOR,",CAPEX,WIND-OFF,,ARG-FOR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-FUE,",CAPEX,WIND-OFF,,ARG-FUE,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-JUJ,",CAPEX,WIND-OFF,,ARG-JUJ,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-LAR,",CAPEX,WIND-OFF,,ARG-LAR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-MEN,",CAPEX,WIND-OFF,,ARG-MEN,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-MIS,",CAPEX,WIND-OFF,,ARG-MIS,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-NEG,",CAPEX,WIND-OFF,,ARG-NEG,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-NEU,",CAPEX,WIND-OFF,,ARG-NEU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-PAM,",CAPEX,WIND-OFF,,ARG-PAM,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-RIO,",CAPEX,WIND-OFF,,ARG-RIO,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-SAF,",CAPEX,WIND-OFF,,ARG-SAF,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-SAJ,",CAPEX,WIND-OFF,,ARG-SAJ,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-SAL,",CAPEX,WIND-OFF,,ARG-SAL,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-SAT,",CAPEX,WIND-OFF,,ARG-SAT,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ARG-TUC,",CAPEX,WIND-OFF,,ARG-TUC,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,AUS,",CAPEX,WIND-OFF,,AUS,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,BRA,",CAPEX,WIND-OFF,,BRA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,CHL,",CAPEX,WIND-OFF,,CHL,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,CHN,",CAPEX,WIND-OFF,,CHN,,886.6783247725677,USD2025/kW,
"CAPEX,WIND-OFF,,COL,",CAPEX,WIND-OFF,,COL,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,CRI,",CAPEX,WIND-OFF,,CRI,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,DNK,",CAPEX,WIND-OFF,,DNK,,1742.4395763787236,USD2025/kW,
"CAPEX,WIND-OFF,,DZA,",CAPEX,WIND-OFF,,DZA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,EGY,",CAPEX,WIND-OFF,,EGY,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ESP,",CAPEX,WIND-OFF,,ESP,,1976.9426596409423,USD2025/kW,
"CAPEX,WIND-OFF,,IDN,",CAPEX,WIND-OFF,,IDN,,1439.102254746003,USD2025/kW,
"CAPEX,WIND-OFF,,IND,",CAPEX,WIND-OFF,,IND,,1439.102254746003,USD2025/kW,
"CAPEX,WIND-OFF,,JOR,",CAPEX,WIND-OFF,,JOR,,1439.102254746003,USD2025/kW,
"CAPEX,WIND-OFF,,KAZ,",CAPEX,WIND-OFF,,KAZ,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,KEN,",CAPEX,WIND-OFF,,KEN,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR,",CAPEX,WIND-OFF,,MAR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-BEN,",CAPEX,WIND-OFF,,MAR-BEN,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-CAS,",CAPEX,WIND-OFF,,MAR-CAS,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-DAK,",CAPEX,WIND-OFF,,MAR-DAK,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-DRA,",CAPEX,WIND-OFF,,MAR-DRA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-FES,",CAPEX,WIND-OFF,,MAR-FES,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-GUE,",CAPEX,WIND-OFF,,MAR-GUE,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-LAA,",CAPEX,WIND-OFF,,MAR-LAA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-LOR,",CAPEX,WIND-OFF,,MAR-LOR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-MAR,",CAPEX,WIND-OFF,,MAR-MAR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-RAB,",CAPEX,WIND-OFF,,MAR-RAB,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-SOU,",CAPEX,WIND-OFF,,MAR-SOU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MAR-TAN,",CAPEX,WIND-OFF,,MAR-TAN,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MEX,",CAPEX,WIND-OFF,,MEX,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,MRT,",CAPEX,WIND-OFF,,MRT,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,NAM,",CAPEX,WIND-OFF,,NAM,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,NOR,",CAPEX,WIND-OFF,,NOR,,1976.9426596409423,USD2025/kW,
"CAPEX,WIND-OFF,,PAK,",CAPEX,WIND-OFF,,PAK,,1444.3523237742613,USD2025/kW,
"CAPEX,WIND-OFF,,PER,",CAPEX,WIND-OFF,,PER,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,PRT,",CAPEX,WIND-OFF,,PRT,,1976.9426596409423,USD2025/kW,
"CAPEX,WIND-OFF,,RUS,",CAPEX,WIND-OFF,,RUS,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,SAU,",CAPEX,WIND-OFF,,SAU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,SWE,",CAPEX,WIND-OFF,,SWE,,1976.9426596409423,USD2025/kW,
"CAPEX,WIND-OFF,,THA,",CAPEX,WIND-OFF,,THA,,1439.102254746003,USD2025/kW,
"CAPEX,WIND-OFF,,TUN,",CAPEX,WIND-OFF,,TUN,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,UKR,",CAPEX,WIND-OFF,,UKR,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,URY,",CAPEX,WIND-OFF,,URY,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,USA,",CAPEX,WIND-OFF,,USA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,VNM,",CAPEX,WIND-OFF,,VNM,,1439.102254746003,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF,",CAPEX,WIND-OFF,,ZAF,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-EC,",CAPEX,WIND-OFF,,ZAF-EC,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-FRS,",CAPEX,WIND-OFF,,ZAF-FRS,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-GAU,",CAPEX,WIND-OFF,,ZAF-GAU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-KWA,",CAPEX,WIND-OFF,,ZAF-KWA,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-LIM,",CAPEX,WIND-OFF,,ZAF-LIM,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-MPU,",CAPEX,WIND-OFF,,ZAF-MPU,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-NC,",CAPEX,WIND-OFF,,ZAF-NC,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-NW,",CAPEX,WIND-OFF,,ZAF-NW,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-OFF,,ZAF-WC,",CAPEX,WIND-OFF,,ZAF-WC,,1663.6885409548443,USD2025/kW,
"CAPEX,WIND-ON,,ARE,",CAPEX,WIND-ON,,ARE,,1434.9508423229613,USD2025/kW,
"CAPEX,WIND-ON,,ARG,",CAPEX,WIND-ON,,ARG,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-BA,",CAPEX,WIND-ON,,ARG-BA,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-CAT,",CAPEX,WIND-ON,,ARG-CAT,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-CBA,",CAPEX,WIND-ON,,ARG-CBA,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-CHA,",CAPEX,WIND-ON,,ARG-CHA,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-CHU,",CAPEX,WIND-ON,,ARG-CHU,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-COR,",CAPEX,WIND-ON,,ARG-COR,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-CRB,",CAPEX,WIND-ON,,ARG-CRB,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-CRU,",CAPEX,WIND-ON,,ARG-CRU,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-EST,",CAPEX,WIND-ON,,ARG-EST,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-FOR,",CAPEX,WIND-ON,,ARG-FOR,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-FUE,",CAPEX,WIND-ON,,ARG-FUE,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-JUJ,",CAPEX,WIND-ON,,ARG-JUJ,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-LAR,",CAPEX,WIND-ON,,ARG-LAR,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-MEN,",CAPEX,WIND-ON,,ARG-MEN,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-MIS,",CAPEX,WIND-ON,,ARG-MIS,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-NEG,",CAPEX,WIND-ON,,ARG-NEG,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-NEU,",CAPEX,WIND-ON,,ARG-NEU,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-PAM,",CAPEX,WIND-ON,,ARG-PAM,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-RIO,",CAPEX,WIND-ON,,ARG-RIO,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-SAF,",CAPEX,WIND-ON,,ARG-SAF,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-SAJ,",CAPEX,WIND-ON,,ARG-SAJ,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-SAL,",CAPEX,WIND-ON,,ARG-SAL,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-SAT,",CAPEX,WIND-ON,,ARG-SAT,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,ARG-TUC,",CAPEX,WIND-ON,,ARG-TUC,,1252.5799978227103,USD2025/kW,
"CAPEX,WIND-ON,,AUS,",CAPEX,WIND-ON,,AUS,,1022.927823266839,USD2025/kW,
"CAPEX,WIND-ON,,BRA,",CAPEX,WIND-ON,,BRA,,980.8999743285098,USD2025/kW,
"CAPEX,WIND-ON,,CHL,",CAPEX,WIND-ON,,CHL,,985.4029581433306,USD2025/kW,
"CAPEX,WIND-ON,,CHN,",CAPEX,WIND-ON,,CHN,,642.4256909144639,USD2025/kW,
"CAPEX,WIND-ON,,COL,",CAPEX,WIND-ON,,COL,,1119.7419752854908,USD2025/kW,
"CAPEX,WIND-ON,,CRI,",CAPEX,WIND-ON,,CRI,,1119.7419752854908,USD2025/kW,
"CAPEX,WIND-ON,,DNK,",CAPEX,WIND-ON,,DNK,,1603.0622380762786,USD2025/kW,
"CAPEX,WIND-ON,,DZA,",CAPEX,WIND-ON,,DZA,,1000.4129041927339,USD2025/kW,
"CAPEX,WIND-ON,,EGY,",CAPEX,WIND-ON,,EGY,,1076.9636290446913,USD2025/kW,
"CAPEX,WIND-ON,,ESP,",CAPEX,WIND-ON,,ESP,,869.8263735629247,USD2025/kW,
"CAPEX,WIND-ON,,IDN,",CAPEX,WIND-ON,,IDN,,1434.9508423229613,USD2025/kW,
"CAPEX,WIND-ON,,IND,",CAPEX,WIND-ON,,IND,,833.0520057418865,USD2025/kW,
"CAPEX,WIND-ON,,JOR,",CAPEX,WIND-ON,,JOR,,1000.4129041927339,USD2025/kW,
"CAPEX,WIND-ON,,KAZ,",CAPEX,WIND-ON,,KAZ,,1069.4586560199896,USD2025/kW,
"CAPEX,WIND-ON,,KEN,",CAPEX,WIND-ON,,KEN,,1000.4129041927339,USD2025/kW,
"CAPEX,WIND-ON,,MAR,",CAPEX,WIND-ON,,MAR,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-BEN,",CAPEX,WIND-ON,,MAR-BEN,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-CAS,",CAPEX,WIND-ON,,MAR-CAS,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-DAK,",CAPEX,WIND-ON,,MAR-DAK,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-DRA,",CAPEX,WIND-ON,,MAR-DRA,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-FES,",CAPEX,WIND-ON,,MAR-FES,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-GUE,",CAPEX,WIND-ON,,MAR-GUE,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-LAA,",CAPEX,WIND-ON,,MAR-LAA,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-LOR,",CAPEX,WIND-ON,,MAR-LOR,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-MAR,",CAPEX,WIND-ON,,MAR-MAR,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-RAB,",CAPEX,WIND-ON,,MAR-RAB,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-SOU,",CAPEX,WIND-ON,,MAR-SOU,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MAR-TAN,",CAPEX,WIND-ON,,MAR-TAN,,912.6047198037243,USD2025/kW,
"CAPEX,WIND-ON,,MEX,",CAPEX,WIND-ON,,MEX,,1119.7419752854908,USD2025/kW,
"CAPEX,WIND-ON,,MRT,",CAPEX,WIND-ON,,MRT,,1000.4129041927339,USD2025/kW,
"CAPEX,WIND-ON,,NAM,",CAPEX,WIND-ON,,NAM,,1000.4129041927339,USD2025/kW,
"CAPEX,WIND-ON,,NOR,",CAPEX,WIND-ON,,NOR,,1245.0750247980086,USD2025/kW,
"CAPEX,WIND-ON,,PAK,",CAPEX,WIND-ON,,PAK,,991.4069365630919,USD2025/kW,
"CAPEX,WIND-ON,,PER,",CAPEX,WIND-ON,,PER,,799.279627130729,USD2025/kW,
"CAPEX,WIND-ON,,PRT,",CAPEX,WIND-ON,,PRT,,1245.0750247980086,USD2025/kW,
"CAPEX,WIND-ON,,RUS,",CAPEX,WIND-ON,,RUS,,1112.9874995632592,USD2025/kW,
"CAPEX,WIND-ON,,SAU,",CAPEX,WIND-ON,,SAU,,1434.9508423229613,USD2025/kW,
"CAPEX,WIND-ON,,SWE,",CAPEX,WIND-ON,,SWE,,928.365163155598,USD2025/kW,
"CAPEX,WIND-ON,,THA,",CAPEX,WIND-ON,,THA,,1434.9508423229613,USD2025/kW,
"CAPEX,WIND-ON,,TUN,",CAPEX,WIND-ON,,TUN,,1000.4129041927339,USD2025/kW,
"CAPEX,WIND-ON,,UKR,",CAPEX,WIND-ON,,UKR,,1245.0750247980086,USD2025/kW,
"CAPEX,WIND-ON,,URY,",CAPEX,WIND-ON,,URY,,1119.7419752854908,USD2025/kW,
"CAPEX,WIND-ON,,USA,",CAPEX,WIND-ON,,USA,,1176.7797702732237,USD2025/kW,
"CAPEX,WIND-ON,,VNM,",CAPEX,WIND-ON,,VNM,,1272.8434249894049,USD2025/kW,
"CAPEX,WIND-ON,,ZAF,",CAPEX,WIND-ON,,ZAF,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-EC,",CAPEX,WIND-ON,,ZAF-EC,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-FRS,",CAPEX,WIND-ON,,ZAF-FRS,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-GAU,",CAPEX,WIND-ON,,ZAF-GAU,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-KWA,",CAPEX,WIND-ON,,ZAF-KWA,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-LIM,",CAPEX,WIND-ON,,ZAF-LIM,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-MPU,",CAPEX,WIND-ON,,ZAF-MPU,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-NC,",CAPEX,WIND-ON,,ZAF-NC,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-NW,",CAPEX,WIND-ON,,ZAF-NW,,1330.631717279608,USD2025/kW,
"CAPEX,WIND-ON,,ZAF-WC,",CAPEX,WIND-ON,,ZAF-WC,,1330.631717279608,USD2025/kW,
"CAP-T,,,DNK,DEU",CAP-T,,,DNK,DEU,1.0,kWh/a,
"CAP-T,,,DZA,ESP",CAP-T,,,DZA,ESP,1.0,kWh/a,
"CAP-T,,,ESP,FRA",CAP-T,,,ESP,FRA,1.0,kWh/a,
"CAP-T,,,KAZ,CHN",CAP-T,,,KAZ,CHN,1.0,kWh/a,
"CAP-T,,,MAR,ESP",CAP-T,,,MAR,ESP,1.0,kWh/a,
"CAP-T,,,MAR-BEN,ESP",CAP-T,,,MAR-BEN,ESP,1.0,kWh/a,
"CAP-T,,,MAR-CAS,ESP",CAP-T,,,MAR-CAS,ESP,1.0,kWh/a,
"CAP-T,,,MAR-DAK,ESP",CAP-T,,,MAR-DAK,ESP,1.0,kWh/a,
"CAP-T,,,MAR-DRA,ESP",CAP-T,,,MAR-DRA,ESP,1.0,kWh/a,
"CAP-T,,,MAR-FES,ESP",CAP-T,,,MAR-FES,ESP,1.0,kWh/a,
"CAP-T,,,MAR-GUE,ESP",CAP-T,,,MAR-GUE,ESP,1.0,kWh/a,
"CAP-T,,,MAR-LAA,ESP",CAP-T,,,MAR-LAA,ESP,1.0,kWh/a,
"CAP-T,,,MAR-LOR,ESP",CAP-T,,,MAR-LOR,ESP,1.0,kWh/a,
"CAP-T,,,MAR-MAR,ESP",CAP-T,,,MAR-MAR,ESP,1.0,kWh/a,
"CAP-T,,,MAR-RAB,ESP",CAP-T,,,MAR-RAB,ESP,1.0,kWh/a,
"CAP-T,,,MAR-SOU,ESP",CAP-T,,,MAR-SOU,ESP,1.0,kWh/a,
"CAP-T,,,MAR-TAN,ESP",CAP-T,,,MAR-TAN,ESP,1.0,kWh/a,
"CAP-T,,,MEX,USA",CAP-T,,,MEX,USA,1.0,kWh/a,
"CAP-T,,,NOR,DEU",CAP-T,,,NOR,DEU,1.0,kWh/a,
"CAP-T,,,PAK,CHN",CAP-T,,,PAK,CHN,1.0,kWh/a,
"CAP-T,,,PAK,IND",CAP-T,,,PAK,IND,1.0,kWh/a,
"CAP-T,,,PRT,ESP",CAP-T,,,PRT,ESP,1.0,kWh/a,
"CAP-T,,,RUS,CHN",CAP-T,,,RUS,CHN,1.0,kWh/a,
"CAP-T,,,RUS,DEU",CAP-T,,,RUS,DEU,1.0,kWh/a,
"CBOUND,CH3OHSYC#B,NG-G,,",CBOUND,CH3OHSYC#B,NG-G,,,0.06781223482908276,KgC/kwh CH3OH,
"CBOUND,CH3OHSYN#B,CO2-G,,",CBOUND,CH3OHSYN#B,CO2-G,,,0.06781223482908276,KgC/kwh CH3OH,
"CBOUND,CO2-INDF#B,CO2-INDF,,",CBOUND,CO2-INDF#B,CO2-INDF,,,0.27289252442626677,kgC/kgCO2,
"CBOUND,CO2-INDS#B,CO2-INDS,,",CBOUND,CO2-INDS#B,CO2-INDS,,,0.27289252442626677,kgC/kgCO2,
"CBOUND,DAC#B,CO2-DAC,,",CBOUND,DAC#B,CO2-DAC,,,0.27289252442626677,kgC/kgCO2,
"CBOUND,EAF#B,B-DRI-S,,",CBOUND,EAF#B,B-DRI-S,,,0.004,fraction,
"CBOUND,EFUELSYN#B,CO2-G,,",CBOUND,EFUELSYN#B,CO2-G,,,0.07279680981595092,KgC/kwh diesel (liquid),
"CBOUND,EFUELSYNC#B,NG-G,,",CBOUND,EFUELSYNC#B,NG-G,,,0.07279680981595092,KgC/kwh diesel (liquid),
"CBOUND,NG-DRI-C#B,CH4-G,,",CBOUND,NG-DRI-C#B,CH4-G,,,0.0,KgC/kg DRI (s),
"CBOUND,NG-DRI-C#B,NG-G,,",CBOUND,NG-DRI-C#B,NG-G,,,0.04081161433678985,KgC/kg DRI (s),
"CBOUND,NG-PROD#B,NG-G,,",CBOUND,NG-PROD#B,NG-G,,,0.05485139740967963,KgC/kwh natural gas (gasous),
"CH4SHARE,,NG-G,,",CH4SHARE,,NG-G,,,0.9208064102564103,fraction,
"CH4SHARE,,NG-G,AUS,",CH4SHARE,,NG-G,AUS,,0.8671500000000001,fraction,
"CH4SHARE,,NG-G,BRA,",CH4SHARE,,NG-G,BRA,,0.9678,fraction,
"CH4SHARE,,NG-G,CHN,",CH4SHARE,,NG-G,CHN,,0.9168999999999999,fraction,
"CH4SHARE,,NG-G,DZA,",CH4SHARE,,NG-G,DZA,,0.8995333333333333,fraction,
"CH4SHARE,,NG-G,IDN,",CH4SHARE,,NG-G,IDN,,0.9283,fraction,
"CH4SHARE,,NG-G,IND,",CH4SHARE,,NG-G,IND,,0.9168999999999999,fraction,
"CH4SHARE,,NG-G,MYS,",CH4SHARE,,NG-G,MYS,,0.9168999999999999,fraction,
"CH4SHARE,,NG-G,NOR,",CH4SHARE,,NG-G,NOR,,0.9203,fraction,
"CH4SHARE,,NG-G,OMN,",CH4SHARE,,NG-G,OMN,,0.9068999999999999,fraction,
"CH4SHARE,,NG-G,QAT,",CH4SHARE,,NG-G,QAT,,0.909,fraction,
"CH4SHARE,,NG-G,SAU,",CH4SHARE,,NG-G,SAU,,0.9068999999999999,fraction,
"CH4SHARE,,NG-G,THA,",CH4SHARE,,NG-G,THA,,0.9168999999999999,fraction,
"CH4SHARE,,NG-G,USA,",CH4SHARE,,NG-G,USA,,0.997,fraction,
"CO2CPT-R,ATR_91%#B,NG-G,,",CO2CPT-R,ATR_91%#B,NG-G,,,0.94,fraction,
"CO2CPT-R,CCGT-CC#B,NG-G,,",CO2CPT-R,CCGT-CC#B,NG-G,,,0.8977777777777778,fraction,
"CO2CPT-R,CH3OHSYC#B,NG-G,,",CO2CPT-R,CH3OHSYC#B,NG-G,,,0.9,fraction,Concawe 2024 (Irena 2021)
"CO2CPT-R,EFUELSYNC#B,NG-G,,",CO2CPT-R,EFUELSYNC#B,NG-G,,,0.89,fraction,Concawe 2024 (Irena 2021)
"CO2CPT-R,NG-DRI-C#B,CH4-G,,",CO2CPT-R,NG-DRI-C#B,CH4-G,,,0.9,fraction,
"CO2CPT-R,NG-DRI-C#B,NG-G,,",CO2CPT-R,NG-DRI-C#B,NG-G,,,0.9,fraction,
"CO2CPT-R,SMR_52%#B,NG-G,,",CO2CPT-R,SMR_52%#B,NG-G,,,0.8601737989834399,fraction,
"CO2CPT-R,SMR_52%_BF#B,NG-G,,",CO2CPT-R,SMR_52%_BF#B,NG-G,,,0.8601737989834399,fraction,
"CO2CPT-S,ATR_91%#B,NG-G,,",CO2CPT-S,ATR_91%#B,NG-G,,,1.0,fraction,
"CO2CPT-S,CCGT-CC#B,NG-G,,",CO2CPT-S,CCGT-CC#B,NG-G,,,1.0,fraction,
"CO2CPT-S,CH3OHSYC#B,NG-G,,",CO2CPT-S,CH3OHSYC#B,NG-G,,,0.24664454363988397,fraction,
"CO2CPT-S,EFUELSYNC#B,NG-G,,",CO2CPT-S,EFUELSYNC#B,NG-G,,,0.2581530580746352,fraction,
"CO2CPT-S,NG-DRI-C#B,CH4-G,,",CO2CPT-S,NG-DRI-C#B,CH4-G,,,0.45,fraction,
"CO2CPT-S,NG-DRI-C#B,NG-G,,",CO2CPT-S,NG-DRI-C#B,NG-G,,,0.45,fraction,
"CO2CPT-S,SMR_52%#B,NG-G,,",CO2CPT-S,SMR_52%#B,NG-G,,,0.6198467558379716,fraction,
"CO2CPT-S,SMR_52%_BF#B,NG-G,,",CO2CPT-S,SMR_52%_BF#B,NG-G,,,0.6198467558379716,fraction,
"CONV,AEL-EL,H2O-L,,",CONV,AEL-EL,H2O-L,,,0.3,kg H2O (l)/H2-G,
"CONV,ATR,EL,,",CONV,ATR,EL,,,0.1077107710771077,,Oni et al. 2022
